"concert_type","concert_date","concert_title","concert_artist","repertoire_file","repertoire_title","repertoire_artist","repertoire_duration","download_link"
"PERFORMANCE","20 Apr 2014From the Baden-Baden Easter Festival","Simon Rattle and Sol Gabetta","Berliner Philharmoniker | Sir Simon Rattle","16999-2","Edward Elgar Concerto for Cello and Orchestra in E minor, op. 85 (31 min.)","Sol Gabetta Cello","00:31:47","https://world-vod.dchdns.net/hlss/dch/16999-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","20 Apr 2014From the Baden-Baden Easter Festival","Simon Rattle and Sol Gabetta","Berliner Philharmoniker | Sir Simon Rattle","16999-3","Igor Stravinsky Le Sacre du printemps (revised 1947 version) (35 min.)","","00:35:52","https://world-vod.dchdns.net/hlss/dch/16999-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","26 Apr 2014","Simon Rattle conducts “Manon Lescaut”","Berliner Philharmoniker | Sir Simon Rattle","17001-1","Giacomo Puccini Manon Lescaut: Part 1 (concert performance) (81 min.)","Magdalena Kožená Mezzo-Soprano (Musician), Massimo Giordano Tenor (Renato Des Grieux), Eva-Maria Westbroek Soprano (Manon Lescaut), Liang Li (Bass) Geronte de Ravoir, Lester Lynch Baritone (Lescaut), Reinhard Dorn Bass (Innkeeper, Naval Captain), Bogdan Mihai Tenor (Edmondo), Arthur Espiritu Tenor (Lamp Lighter), Krešimir Špicer Tenor (Dancing Master), Vienna Philharmonia Chorus, Johannes Kammler Bass (Sergeant of the Royal Archers), Walter Zeh Chorus Master","01:21:54","https://world-vod.dchdns.net/hlss/dch/17001-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","26 Apr 2014","Simon Rattle conducts “Manon Lescaut”","Berliner Philharmoniker | Sir Simon Rattle","17001-2","Giacomo Puccini Manon Lescaut: Part 2 (concert performance) (57 min.)","Magdalena Kožená Mezzo-Soprano (Musician), Massimo Giordano Tenor (Renato Des Grieux), Eva-Maria Westbroek Soprano (Manon Lescaut), Liang Li (Bass) Geronte de Ravoir, Lester Lynch Baritone (Lescaut), Reinhard Dorn Bass (Innkeeper, Naval Captain), Bogdan Mihai Tenor (Edmondo), Arthur Espiritu Tenor (Lamp Lighter), Krešimir Špicer Tenor (Dancing Master), Vienna Philharmonia Chorus, Johannes Kammler Bass (Sergeant of the Royal Archers), Walter Zeh Chorus Master","00:57:23","https://world-vod.dchdns.net/hlss/dch/17001-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","01 May 2014European Concert from Berlin","Daniel Barenboim conducts the 2014 European Concert in Berlin","Berliner Philharmoniker | Daniel Barenboim","17003-1","Otto Nicolai Die lustigen Weiber von Windsor (The Merry Wives of Windsor): Overture (9 min.)","","00:09:13","https://world-vod.dchdns.net/hlss/dch/17003-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","01 May 2014European Concert from Berlin","Daniel Barenboim conducts the 2014 European Concert in Berlin","Berliner Philharmoniker | Daniel Barenboim","17003-2","Edward Elgar Falstaff, Symphonic Study in C minor, op. 68 (39 min.)","","00:39:05","https://world-vod.dchdns.net/hlss/dch/17003-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","01 May 2014European Concert from Berlin","Daniel Barenboim conducts the 2014 European Concert in Berlin","Berliner Philharmoniker | Daniel Barenboim","17003-3","Pyotr Ilyich Tchaikovsky Symphony No. 5 in E minor, op. 64 (50 min.)","","00:50:27","https://world-vod.dchdns.net/hlss/dch/17003-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","10 May 2014","Myung-Whun Chung conducts Brahms, Chin and Weber","Berliner Philharmoniker | Myung-Whun Chung","17005-1","Carl Maria von Weber Der Freischütz, op. 77: Overture (11 min.)","","00:11:55","https://world-vod.dchdns.net/hlss/dch/17005-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","10 May 2014","Myung-Whun Chung conducts Brahms, Chin and Weber","Berliner Philharmoniker | Myung-Whun Chung","17005-2","Unsuk Chin Concerto for Cello and Orchestra (30 min.)","Alban Gerhardt Cello","00:30:05","https://world-vod.dchdns.net/hlss/dch/17005-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","10 May 2014","Myung-Whun Chung conducts Brahms, Chin and Weber","Berliner Philharmoniker | Myung-Whun Chung","17005-3","Johannes Brahms Symphony No. 2 in D major, op. 73 (45 min.)","","00:45:53","https://world-vod.dchdns.net/hlss/dch/17005-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","10 May 2014","Myung-Whun Chung conducts Brahms, Chin and Weber","Berliner Philharmoniker | Myung-Whun Chung","17005-4","Interview Unsuk Chin in conversation with Helge Grünewald (14 min.)","","00:14:47","https://world-vod.dchdns.net/hlss/dch/17005-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","17 May 2014In memory of Claudio Abbado","Memorial concert for Claudio Abbado with Simon Rattle and Frank Peter Zimmermann","Berliner Philharmoniker | Sir Simon Rattle","17007-1","Franz Schubert Rosamunde, incidental music, D 797: No. 5 Entr’acte (9 min.)","","00:09:24","https://world-vod.dchdns.net/hlss/dch/17007-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","17 May 2014In memory of Claudio Abbado","Memorial concert for Claudio Abbado with Simon Rattle and Frank Peter Zimmermann","Berliner Philharmoniker | Sir Simon Rattle","17007-2","Wolfgang Amadeus Mozart Concerto for Violin and Orchestra No. 3 in G major, K. 216 (26 min.)","Frank Peter Zimmermann Violin","00:26:52","https://world-vod.dchdns.net/hlss/dch/17007-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","17 May 2014In memory of Claudio Abbado","Memorial concert for Claudio Abbado with Simon Rattle and Frank Peter Zimmermann","Berliner Philharmoniker | Sir Simon Rattle","17007-3","Anton Bruckner Symphony No. 7 in E major (73 min.)","","01:13:30","https://world-vod.dchdns.net/hlss/dch/17007-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","17 May 2014In memory of Claudio Abbado","Memorial concert for Claudio Abbado with Simon Rattle and Frank Peter Zimmermann","Berliner Philharmoniker | Sir Simon Rattle","17007-4","Interview Members of the Berliner Philharmoniker remember Claudio Abbado (15 min.)","","00:15:20","https://world-vod.dchdns.net/hlss/dch/17007-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 May 2014","Krzysztof Urbański and Sol Gabetta","Berliner Philharmoniker | Krzysztof Urbański","17009-1","Bedřich Smetana Má Vlast (My Country): No. 2 Vltava (River Moldau) · No. 3 Šárka (24 min.)","","00:24:45","https://world-vod.dchdns.net/hlss/dch/17009-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 May 2014","Krzysztof Urbański and Sol Gabetta","Berliner Philharmoniker | Krzysztof Urbański","17009-2","Bohuslav Martinů Concerto for Cello and Orchestra No. 1 in D major (30 min.)","Sol Gabetta Cello","00:30:28","https://world-vod.dchdns.net/hlss/dch/17009-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 May 2014","Krzysztof Urbański and Sol Gabetta","Berliner Philharmoniker | Krzysztof Urbański","17009-3","Antonín Dvořák Symphony No. 7 in D minor, op. 70 (43 min.)","","00:43:55","https://world-vod.dchdns.net/hlss/dch/17009-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 May 2014","Krzysztof Urbański and Sol Gabetta","Berliner Philharmoniker | Krzysztof Urbański","17009-4","Interview Sol Gabetta in conversation with Stephan Koncz (17 min.)","","00:17:41","https://world-vod.dchdns.net/hlss/dch/17009-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","24 May 2014","Krzysztof Urbański and Sol Gabetta","Berliner Philharmoniker | Krzysztof Urbański","17009-5","Interview Krzysztof Urbański in conversation with Krzysztof Polonek (14 min.)","","00:14:27","https://world-vod.dchdns.net/hlss/dch/17009-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 May 2014","Tugan Sokhiev and Hilary Hahn","Berliner Philharmoniker | Tugan Sokhiev","17011-1","Henri Vieuxtemps Concerto for Violin and Orchestra No. 4 in D minor, op. 31 (33 min.)","Hilary Hahn Violin","00:33:42","https://world-vod.dchdns.net/hlss/dch/17011-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 May 2014","Tugan Sokhiev and Hilary Hahn","Berliner Philharmoniker | Tugan Sokhiev","17011-2","Johann Sebastian Bach Partita for solo violin No. 2 in D minor, BWV 1004: Sarabande (5 min.)","Hilary Hahn Violin","00:05:45","https://world-vod.dchdns.net/hlss/dch/17011-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 May 2014","Tugan Sokhiev and Hilary Hahn","Berliner Philharmoniker | Tugan Sokhiev","17011-3","Pyotr Ilyich Tchaikovsky Manfred, symphony in B minor, after Lord Byron’s poem, op. 58 (56 min.)","","00:56:47","https://world-vod.dchdns.net/hlss/dch/17011-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","31 May 2014","Tugan Sokhiev and Hilary Hahn","Berliner Philharmoniker | Tugan Sokhiev","17011-4","Interview Hilary Hahn in conversation with Albrecht Mayer (16 min.)","","00:16:28","https://world-vod.dchdns.net/hlss/dch/17011-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","07 Jun 2014","Semyon Bychkov conducts Strauss and Schubert","Berliner Philharmoniker | Semyon Bychkov","17013-1","Richard Strauss Don Quixote, Fantastic Variations on a Theme of Knightly Character, op. 35 (49 min.)","Máté Szűcs viola, Bruno Delepelaire cello","00:49:36","https://world-vod.dchdns.net/hlss/dch/17013-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","07 Jun 2014","Semyon Bychkov conducts Strauss and Schubert","Berliner Philharmoniker | Semyon Bychkov","17013-2","Franz Schubert Symphony No. 8 in C major, D 944 “The Great” (63 min.)","","01:03:52","https://world-vod.dchdns.net/hlss/dch/17013-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","07 Jun 2014","Semyon Bychkov conducts Strauss and Schubert","Berliner Philharmoniker | Semyon Bychkov","17013-3","Interview Bruno Delepelaire and Máté Szücs in conversation with Sarah Willis (17 min.)","","00:17:28","https://world-vod.dchdns.net/hlss/dch/17013-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Jun 2014","Gustavo Dudamel conducts Mahler’s Third Symphony","Berliner Philharmoniker | Gustavo Dudamel","17015-1","Harrison Birtwistle Dinah and Nick’s Love Song (8 min.)","","00:08:52","https://world-vod.dchdns.net/hlss/dch/17015-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","13 Jun 2014","Gustavo Dudamel conducts Mahler’s Third Symphony","Berliner Philharmoniker | Gustavo Dudamel","17015-2","Gustav Mahler Symphony No. 3 in D minor (108 min.)","Kai-Uwe Jirka Chorus Master, Knaben des Staats- und Domchors Berlin, Gerhild Romberger Mezzo-Soprano, Women of the Rundfunkchor Berlin, Tobias Löbner Chorus Master","01:48:49","https://world-vod.dchdns.net/hlss/dch/17015-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","18 Jun 2014","Simon Rattle and Daniel Barenboim play Brahms","Berliner Philharmoniker | Sir Simon Rattle","17021-1","Charles Ives · Richard Strauss The Unanswered Question · Metamorphosen for 23 solo strings (37 min.)","","00:37:49","https://world-vod.dchdns.net/hlss/dch/17021-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","18 Jun 2014","Simon Rattle and Daniel Barenboim play Brahms","Berliner Philharmoniker | Sir Simon Rattle","17021-2","Johannes Brahms Concerto for Piano and Orchestra No. 1 in D minor, op. 15 (73 min.)","Daniel Barenboim Piano","01:13:31","https://world-vod.dchdns.net/hlss/dch/17021-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","18 Jun 2014","Simon Rattle and Daniel Barenboim play Brahms","Berliner Philharmoniker | Sir Simon Rattle","17021-3","Interview “The Unanswered Question” – A musical introduction (11 min.)","","00:11:24","https://world-vod.dchdns.net/hlss/dch/17021-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","18 Jun 2014","Simon Rattle and Daniel Barenboim play Brahms","Berliner Philharmoniker | Sir Simon Rattle","17021-4","Interview Musicians of the Berliner Philharmoniker on Daniel Barenboim (4 min.)","","00:04:42","https://world-vod.dchdns.net/hlss/dch/17021-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-1","Pyotr Ilyich Tchaikovsky The Tempest, Symphonic Fantasy after Shakespeare (24 min.)","","00:24:31","https://world-vod.dchdns.net/hlss/dch/17029-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-2","Pyotr Ilyich Tchaikovsky Romeo and Juliet, Fantasy Overture after Shakespeare (22 min.)","","00:22:45","https://world-vod.dchdns.net/hlss/dch/17029-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-3","Johannes Brahms Symphony No. 1 in C minor, op. 68 (48 min.)","","00:48:34","https://world-vod.dchdns.net/hlss/dch/17029-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-4","Leonard Bernstein Divertimento: Waltz (3 min.)","","00:03:17","https://world-vod.dchdns.net/hlss/dch/17029-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-5","Gioacchino Rossini Guillaume Tell: Overture (3 min.)","","00:03:28","https://world-vod.dchdns.net/hlss/dch/17029-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","27 Jun 2014From the Berlin Waldbühne","Gustavo Dudamel conducts Tchaikovsky and Brahms at the Waldbühne","Berliner Philharmoniker | Gustavo Dudamel","17029-6","Paul Lincke Berliner Luft (3 min.)","","00:03:58","https://world-vod.dchdns.net/hlss/dch/17029-6/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","28 Jun 2013From the Teatro Real Madrid","Simon Rattle conducts Beethoven’s Ninth Symphony in Madrid","Berliner Philharmoniker | Sir Simon Rattle","17065-1","Ludwig van Beethoven Symphony No. 9 in D minor, op. 125 “Choral” (80 min.)","Camilla Tilling Soprano, Nathalie Stutzmann Contralto, Dimitry Ivashchenko Bass, Joseph Kaiser Tenor, Coro Titular del Teatro Real","01:20:13","https://world-vod.dchdns.net/hlss/dch/17065-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","04 May 2014At the invitation of the Berliner Philharmoniker","German National Youth Orchestra and National Youth Ballet","National Youth Orchestra of Germany | Alexander Shelley","17091-1","Bernd Alois Zimmermann Alagoana (Caprichos Brasileiros) (33 min.)","","00:33:22","https://world-vod.dchdns.net/hlss/dch/17091-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","04 May 2014At the invitation of the Berliner Philharmoniker","German National Youth Orchestra and National Youth Ballet","National Youth Orchestra of Germany | Alexander Shelley","17091-2","Paul Dukas L’Apprenti sorcier (The Sorcerer’s Apprentice) (17 min.)","National Youth Ballet, Wubkje Kuindersma Choreographer","00:17:16","https://world-vod.dchdns.net/hlss/dch/17091-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","04 May 2014At the invitation of the Berliner Philharmoniker","German National Youth Orchestra and National Youth Ballet","National Youth Orchestra of Germany | Alexander Shelley","17091-3","James MacMillan Exsultet (version for symphonic brass) (19 min.)","National Youth Ballet, Sasha Riva Choreographers, Marc Jubete choreography","00:19:34","https://world-vod.dchdns.net/hlss/dch/17091-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","04 May 2014At the invitation of the Berliner Philharmoniker","German National Youth Orchestra and National Youth Ballet","National Youth Orchestra of Germany | Alexander Shelley","17091-4","Joseph Haydn Symphony No. 30 in C major “Alleluia” (26 min.)","John Neumeier Choreographer, National Youth Ballet","00:26:20","https://world-vod.dchdns.net/hlss/dch/17091-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","04 May 2014At the invitation of the Berliner Philharmoniker","German National Youth Orchestra and National Youth Ballet","National Youth Orchestra of Germany | Alexander Shelley","17091-5","Leonard Bernstein Candide: Overture (9 min.)","","00:09:12","https://world-vod.dchdns.net/hlss/dch/17091-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-1","Arcangelo Corelli Santa Beatrice d’Este: Sinfonia in D minor (8 min.)","","00:08:21","https://world-vod.dchdns.net/hlss/dch/17133-1/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-2","Arcangelo Corelli Sonata a quattro for strings and continuo in G minor (6 min.)","","00:06:33","https://world-vod.dchdns.net/hlss/dch/17133-2/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-3","Arcangelo Corelli Sonata a quattro for trumpet, two violins and continuo in D major (version for recorder, two violins and continuo) (7 min.)","Saskia Fikentscher Recorder","00:07:03","https://world-vod.dchdns.net/hlss/dch/17133-3/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-4","Arcangelo Corelli Sonata da camera a tre for two violins and continuo in G major, op. 2 no. 12 Ciacona (4 min.)","","00:04:44","https://world-vod.dchdns.net/hlss/dch/17133-4/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-5","Arcangelo Corelli Concerto grosso in G minor, op. 6 no. 8 “Christmas Concerto” (1725 version for strings, two recorders and continuo) (15 min.)","Saskia Fikentscher Recorder, Susann Seegers Recorder","00:15:02","https://world-vod.dchdns.net/hlss/dch/17133-5/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
"PERFORMANCE","12 Dec 2013","Vivaldi’s “Four Seasons” with the Berliner Barock Solisten","Berlin Baroque Soloists | Bernhard Forck","17133-6","Antonio Vivaldi Le quattro stagioni (The Four Seasons), concertos for violin, strings and basso continuo, op. 8 (50 min.)","Daishin Kashimoto Violin","00:50:55","https://world-vod.dchdns.net/hlss/dch/17133-6/,h264_LOW_THREE,h264_HIGH,h264_VERY_HIGH_ONE,.mp4.urlset/master.m3u8"
